time,kinetic_energy_pp,potential_energy_pp,total_energy_pp,temperature,velo_autocor,diffusion_coef
0.5797,1.09908,0.381467,1.48054,0.732718,-0.207743,-6.92499e-06
0.5798,1.09918,0.381364,1.48054,0.732787,-0.207605,-6.9204e-06
0.5799,1.09928,0.381264,1.48054,0.732854,-0.207467,-6.9158e-06
0.58,1.09938,0.381166,1.48054,0.732919,-0.207329,-6.91118e-06
0.5801,1.09947,0.381071,1.48054,0.732982,-0.20719,-6.90655e-06
0.5802,1.09956,0.380979,1.48054,0.733043,-0.20705,-6.90191e-06
0.5803,1.09965,0.38089,1.48054,0.733102,-0.206911,-6.89725e-06
0.5804,1.09974,0.380804,1.48054,0.73316,-0.206771,-6.89258e-06
0.5805,1.09982,0.380721,1.48054,0.733215,-0.20663,-6.8879e-06
0.5806,1.0999,0.38064,1.48054,0.733269,-0.206489,-6.8832e-06
0.5807,1.09998,0.380563,1.48054,0.733321,-0.206348,-6.87849e-06
0.5808,1.10006,0.380488,1.48054,0.733371,-0.206206,-6.87377e-06
0.5809,1.10013,0.380416,1.48054,0.733419,-0.206064,-6.86903e-06
0.581,1.1002,0.380347,1.48054,0.733465,-0.205922,-6.86428e-06
0.5811,1.10026,0.38028,1.48054,0.733509,-0.205779,-6.85952e-06
0.5812,1.10033,0.380217,1.48054,0.733552,-0.205635,-6.85474e-06
0.5813,1.10039,0.380156,1.48054,0.733592,-0.205492,-6.84995e-06
0.5814,1.10045,0.380098,1.48054,0.733631,-0.205347,-6.84514e-06
0.5815,1.1005,0.380043,1.48054,0.733667,-0.205203,-6.84032e-06
0.5816,1.10055,0.379991,1.48054,0.733702,-0.205058,-6.83549e-06
0.5817,1.1006,0.379942,1.48054,0.733735,-0.204912,-6.83064e-06
0.5818,1.10065,0.379895,1.48054,0.733766,-0.204767,-6.82578e-06
0.5819,1.10069,0.379852,1.48054,0.733795,-0.20462,-6.82091e-06
0.582,1.10073,0.379811,1.48054,0.733822,-0.204474,-6.81602e-06
0.5821,1.10077,0.379773,1.48054,0.733848,-0.204327,-6.81112e-06
0.5822,1.10081,0.379737,1.48054,0.733871,-0.204179,-6.8062e-06
0.5823,1.10084,0.379705,1.48054,0.733893,-0.204031,-6.80127e-06
0.5824,1.10087,0.379676,1.48054,0.733912,-0.203883,-6.79633e-06
0.5825,1.1009,0.379649,1.48054,0.73393,-0.203734,-6.79137e-06
0.5826,1.10092,0.379625,1.48054,0.733946,-0.203585,-6.7864e-06
0.5827,1.10094,0.379604,1.48054,0.73396,-0.203436,-6.78142e-06
0.5828,1.10096,0.379585,1.48054,0.733972,-0.203286,-6.77642e-06
0.5829,1.10097,0.37957,1.48054,0.733983,-0.203135,-6.7714e-06
0.583,1.10099,0.379557,1.48054,0.733991,-0.202985,-6.76638e-06
0.5831,1.101,0.379547,1.48054,0.733998,-0.202833,-6.76134e-06
0.5832,1.101,0.37954,1.48054,0.734003,-0.202682,-6.75628e-06
0.5833,1.10101,0.379536,1.48054,0.734005,-0.20253,-6.75121e-06
0.5834,1.10101,0.379535,1.48054,0.734006,-0.202377,-6.74613e-06
0.5835,1.10101,0.379536,1.48054,0.734006,-0.202224,-6.74103e-06
0.5836,1.101,0.37954,1.48054,0.734003,-0.202071,-6.73592e-06
0.5837,1.101,0.379547,1.48054,0.733998,-0.201917,-6.73081e-06
0.5838,1.10099,0.379556,1.48054,0.733992,-0.201764,-6.72568e-06
0.5839,1.10098,0.379568,1.48054,0.733984,-0.20161,-6.72055e-06
0.584,1.10096,0.379583,1.48054,0.733974,-0.201455,-6.7154e-06
0.5841,1.10094,0.3796,1.48054,0.733963,-0.2013,-6.71024e-06
0.5842,1.10092,0.37962,1.48054,0.733949,-0.201145,-6.70506e-06
0.5843,1.1009,0.379643,1.48054,0.733934,-0.200989,-6.69987e-06
0.5844,1.10088,0.379669,1.48054,0.733917,-0.200833,-6.69466e-06
0.5845,1.10085,0.379697,1.48054,0.733898,-0.200677,-6.68944e-06
0.5846,1.10082,0.379729,1.48054,0.733877,-0.20052,-6.68421e-06
0.5847,1.10078,0.379763,1.48054,0.733855,-0.200362,-6.67896e-06
0.5848,1.10075,0.379799,1.48054,0.73383,-0.200204,-6.6737e-06
0.5849,1.10071,0.379839,1.48054,0.733804,-0.200046,-6.66842e-06
0.585,1.10066,0.379881,1.48054,0.733776,-0.199887,-6.66313e-06
0.5851,1.10062,0.379926,1.48054,0.733746,-0.199728,-6.65783e-06
0.5852,1.10057,0.379973,1.48054,0.733714,-0.199569,-6.65251e-06
0.5853,1.10052,0.380023,1.48054,0.733681,-0.199409,-6.64718e-06
0.5854,1.10047,0.380076,1.48054,0.733645,-0.199248,-6.64183e-06
0.5855,1.10041,0.380132,1.48054,0.733608,-0.199087,-6.63647e-06
0.5856,1.10035,0.38019,1.48054,0.73357,-0.198926,-6.63109e-06
0.5857,1.10029,0.380251,1.48054,0.733529,-0.198764,-6.6257e-06
0.5858,1.10023,0.380315,1.48054,0.733487,-0.198602,-6.6203e-06
0.5859,1.10016,0.380381,1.48054,0.733442,-0.19844,-6.61488e-06
0.586,1.1001,0.380449,1.48054,0.733397,-0.198277,-6.60945e-06
0.5861,1.10002,0.38052,1.48054,0.733349,-0.198114,-6.60402e-06
0.5862,1.09995,0.380594,1.48054,0.7333,-0.19795,-6.59857e-06
0.5863,1.09987,0.38067,1.48054,0.73325,-0.197787,-6.59311e-06
0.5864,1.0998,0.380749,1.48054,0.733197,-0.197622,-6.58763e-06
0.5865,1.09971,0.38083,1.48054,0.733143,-0.197458,-6.58214e-06
0.5866,1.09963,0.380914,1.48054,0.733087,-0.197292,-6.57663e-06
0.5867,1.09954,0.381,1.48054,0.733029,-0.197127,-6.57111e-06
0.5868,1.09945,0.38109,1.48054,0.73297,-0.196961,-6.56557e-06
0.5869,1.09936,0.381181,1.48054,0.732909,-0.196794,-6.56003e-06
0.587,1.09927,0.381275,1.48054,0.732846,-0.196627,-6.55446e-06
0.5871,1.09917,0.381372,1.48054,0.732781,-0.19646,-6.54889e-06
0.5872,1.09907,0.381472,1.48054,0.732715,-0.196292,-6.54329e-06
0.5873,1.09897,0.381574,1.48054,0.732647,-0.196124,-6.53769e-06
0.5874,1.09887,0.381678,1.48054,0.732578,-0.195956,-6.53207e-06
0.5875,1.09876,0.381785,1.48054,0.732506,-0.195786,-6.52643e-06
0.5876,1.09865,0.381894,1.48054,0.732433,-0.195617,-6.52079e-06
0.5877,1.09854,0.382006,1.48054,0.732359,-0.195447,-6.51512e-06
0.5878,1.09842,0.38212,1.48054,0.732283,-0.195277,-6.50944e-06
0.5879,1.09831,0.382237,1.48054,0.732205,-0.195106,-6.50374e-06
0.588,1.09819,0.382356,1.48054,0.732126,-0.194934,-6.49802e-06
0.5881,1.09807,0.382477,1.48054,0.732045,-0.194762,-6.49229e-06
0.5882,1.09794,0.382601,1.48054,0.731963,-0.19459,-6.48655e-06
0.5883,1.09782,0.382727,1.48054,0.731878,-0.194417,-6.48079e-06
0.5884,1.09769,0.382855,1.48054,0.731793,-0.194244,-6.47502e-06
0.5885,1.09756,0.382986,1.48054,0.731705,-0.19407,-6.46923e-06
0.5886,1.09742,0.38312,1.48054,0.731617,-0.193896,-6.46343e-06
0.5887,1.09729,0.383255,1.48054,0.731526,-0.193722,-6.45762e-06
0.5888,1.09715,0.383393,1.48054,0.731434,-0.193547,-6.45179e-06
0.5889,1.09701,0.383534,1.48054,0.731341,-0.193372,-6.44594e-06
0.589,1.09687,0.383676,1.48054,0.731245,-0.193196,-6.44009e-06
0.5891,1.09672,0.383821,1.48054,0.731149,-0.19302,-6.43421e-06
0.5892,1.09658,0.383969,1.48054,0.731051,-0.192843,-6.42833e-06
0.5893,1.09643,0.384118,1.48054,0.730951,-0.192666,-6.42243e-06
0.5894,1.09627,0.38427,1.48054,0.730849,-0.192489,-6.41652e-06
0.5895,1.09612,0.384425,1.48054,0.730747,-0.192311,-6.41059e-06
0.5896,1.09596,0.384581,1.48054,0.730642,-0.192133,-6.40465e-06
0.5897,1.0958,0.38474,1.48054,0.730536,-0.191954,-6.39869e-06
0.5898,1.09564,0.384901,1.48054,0.730429,-0.191775,-6.39272e-06
0.5899,1.09548,0.385064,1.48054,0.73032,-0.191596,-6.38674e-06
0.59,1.09531,0.38523,1.48054,0.73021,-0.191416,-6.38074e-06
0.5901,1.09515,0.385397,1.48054,0.730098,-0.191236,-6.37473e-06
0.5902,1.09498,0.385567,1.48054,0.729985,-0.191055,-6.36871e-06
0.5903,1.09481,0.385739,1.48054,0.72987,-0.190874,-6.36267e-06
0.5904,1.09463,0.385913,1.48054,0.729754,-0.190692,-6.35662e-06
0.5905,1.09445,0.38609,1.48054,0.729637,-0.19051,-6.35055e-06
0.5906,1.09428,0.386268,1.48054,0.729518,-0.190328,-6.34447e-06
0.5907,1.0941,0.386448,1.48054,0.729397,-0.190145,-6.33838e-06
0.5908,1.09391,0.386631,1.48054,0.729276,-0.189962,-6.33227e-06
0.5909,1.09373,0.386814,1.48054,0.729153,-0.189778,-6.32614e-06
0.591,1.09354,0.386999,1.48054,0.72903,-0.189593,-6.31998e-06
0.5911,1.09336,0.387186,1.48054,0.728905,-0.189408,-6.31381e-06
0.5912,1.09317,0.387375,1.48054,0.728779,-0.189223,-6.30763e-06
0.5913,1.09298,0.387566,1.48054,0.728652,-0.189037,-6.30143e-06
0.5914,1.09278,0.387759,1.48054,0.728523,-0.18885,-6.29522e-06
0.5915,1.09259,0.387954,1.48054,0.728393,-0.188664,-6.289e-06
0.5916,1.09239,0.388151,1.48054,0.728262,-0.188477,-6.28276e-06
0.5917,1.09219,0.38835,1.48054,0.728129,-0.188289,-6.27651e-06
0.5918,1.09199,0.388551,1.48054,0.727995,-0.188101,-6.27025e-06
0.5919,1.09179,0.388754,1.48054,0.72786,-0.187913,-6.26397e-06
0.592,1.09159,0.388958,1.48054,0.727724,-0.187724,-6.25767e-06
0.5921,1.09138,0.389165,1.48054,0.727586,-0.187535,-6.25136e-06
0.5922,1.09117,0.389373,1.48054,0.727447,-0.187345,-6.24503e-06
0.5923,1.09096,0.389582,1.48054,0.727307,-0.187154,-6.23869e-06
0.5924,1.09075,0.389794,1.48054,0.727166,-0.186964,-6.23233e-06
0.5925,1.09054,0.390008,1.48054,0.727024,-0.186773,-6.22596e-06
0.5926,1.09032,0.390223,1.48054,0.72688,-0.186581,-6.21958e-06
0.5927,1.0901,0.39044,1.48054,0.726736,-0.186389,-6.21319e-06
0.5928,1.08988,0.390659,1.48054,0.72659,-0.186197,-6.20678e-06
0.5929,1.08966,0.39088,1.48054,0.726443,-0.186005,-6.20036e-06
0.593,1.08944,0.391102,1.48054,0.726294,-0.185812,-6.19393e-06
0.5931,1.08922,0.391326,1.48054,0.726145,-0.185618,-6.18748e-06
0.5932,1.08899,0.391552,1.48054,0.725995,-0.185424,-6.18102e-06
0.5933,1.08876,0.391779,1.48054,0.725843,-0.18523,-6.17455e-06
0.5934,1.08854,0.392008,1.48054,0.725691,-0.185036,-6.16806e-06
0.5935,1.08831,0.392237,1.48054,0.725538,-0.18484,-6.16155e-06
0.5936,1.08808,0.392467,1.48054,0.725384,-0.184645,-6.15504e-06
0.5937,1.08784,0.392698,1.48054,0.72523,-0.18445,-6.14852e-06
0.5938,1.08761,0.392931,1.48054,0.725074,-0.184254,-6.142e-06
0.5939,1.08738,0.393166,1.48054,0.724918,-0.184058,-6.13546e-06
0.594,1.08714,0.393402,1.48054,0.724761,-0.183861,-6.1289e-06
0.5941,1.0869,0.393639,1.48054,0.724603,-0.183664,-6.12234e-06
0.5942,1.08667,0.393878,1.48054,0.724443,-0.183467,-6.11576e-06
0.5943,1.08642,0.394118,1.48054,0.724283,-0.183269,-6.10917e-06
0.5944,1.08618,0.39436,1.48054,0.724122,-0.183071,-6.10256e-06
0.5945,1.08594,0.394603,1.48054,0.72396,-0.182872,-6.09595e-06
0.5946,1.08569,0.394848,1.48054,0.723797,-0.182674,-6.08932e-06
0.5947,1.08545,0.395094,1.48054,0.723633,-0.182474,-6.08268e-06
0.5948,1.0852,0.395342,1.48054,0.723468,-0.182275,-6.07603e-06
0.5949,1.08495,0.39559,1.48054,0.723302,-0.182075,-6.06936e-06
0.595,1.0847,0.39584,1.48054,0.723135,-0.181874,-6.06268e-06
0.5951,1.08445,0.396092,1.48054,0.722967,-0.181674,-6.056e-06
0.5952,1.0842,0.396344,1.48054,0.722799,-0.181473,-6.04929e-06
0.5953,1.08394,0.396598,1.48054,0.72263,-0.181271,-6.04258e-06
0.5954,1.08369,0.396853,1.48054,0.72246,-0.18107,-6.03585e-06
0.5955,1.08343,0.39711,1.48054,0.722289,-0.180867,-6.02912e-06
0.5956,1.08318,0.397367,1.48054,0.722117,-0.180665,-6.02237e-06
0.5957,1.08292,0.397626,1.48054,0.721945,-0.180462,-6.01561e-06
0.5958,1.08266,0.397886,1.48054,0.721771,-0.180259,-6.00883e-06
0.5959,1.0824,0.398147,1.48054,0.721597,-0.180055,-6.00205e-06
0.596,1.08214,0.398407,1.48054,0.721425,-0.179854,-5.99532e-06
0.5961,1.08188,0.398662,1.48054,0.721255,-0.179654,-5.98866e-06
0.5962,1.08163,0.398919,1.48054,0.721084,-0.179454,-5.98199e-06
0.5963,1.08137,0.399177,1.48054,0.720912,-0.179253,-5.9753e-06
0.5964,1.08111,0.399435,1.48054,0.720739,-0.179052,-5.96861e-06
0.5965,1.08085,0.399695,1.48054,0.720566,-0.178851,-5.9619e-06
0.5966,1.08059,0.399955,1.48054,0.720393,-0.17865,-5.95518e-06
0.5967,1.08033,0.400217,1.48054,0.720218,-0.178448,-5.94845e-06
0.5968,1.08007,0.400479,1.48054,0.720043,-0.178245,-5.94171e-06
0.5969,1.0798,0.400743,1.48054,0.719868,-0.178043,-5.93496e-06
0.597,1.07954,0.401007,1.48054,0.719692,-0.17784,-5.9282e-06
0.5971,1.07927,0.401272,1.48054,0.719515,-0.177637,-5.92142e-06
0.5972,1.07901,0.401538,1.48054,0.719338,-0.177433,-5.91464e-06
0.5973,1.07874,0.401805,1.48054,0.71916,-0.177229,-5.90784e-06
0.5974,1.07847,0.402073,1.48054,0.718981,-0.177025,-5.90103e-06
0.5975,1.0782,0.402341,1.48054,0.718802,-0.176821,-5.89421e-06
0.5976,1.07793,0.40261,1.48054,0.718623,-0.176616,-5.88738e-06
0.5977,1.07766,0.40288,1.48054,0.718443,-0.17641,-5.88055e-06
0.5978,1.07739,0.40315,1.48054,0.718263,-0.176205,-5.87369e-06
0.5979,1.07712,0.403422,1.48054,0.718082,-0.175999,-5.86683e-06
0.598,1.07685,0.403694,1.48054,0.717901,-0.175793,-5.85996e-06
0.5981,1.07658,0.403966,1.48054,0.717719,-0.175587,-5.85308e-06
0.5982,1.07631,0.404239,1.48054,0.717537,-0.17538,-5.84619e-06
0.5983,1.07603,0.404513,1.48054,0.717354,-0.175173,-5.83928e-06
0.5984,1.07576,0.404787,1.48054,0.717171,-0.174965,-5.83237e-06
0.5985,1.07548,0.405062,1.48054,0.716988,-0.174758,-5.82545e-06
0.5986,1.07521,0.405338,1.48054,0.716805,-0.17455,-5.81851e-06
0.5987,1.07493,0.405611,1.48054,0.716622,-0.174344,-5.81167e-06
0.5988,1.07466,0.405883,1.48054,0.716441,-0.174142,-5.80491e-06
0.5989,1.07439,0.406155,1.48054,0.716259,-0.173939,-5.79815e-06
0.599,1.07412,0.406428,1.48054,0.716077,-0.173735,-5.79137e-06
0.5991,1.07384,0.406701,1.48054,0.715895,-0.173532,-5.78458e-06
0.5992,1.07357,0.406975,1.48054,0.715713,-0.173328,-5.77779e-06
0.5993,1.0733,0.407248,1.48054,0.71553,-0.173124,-5.77098e-06
0.5994,1.07302,0.407523,1.48054,0.715347,-0.172919,-5.76417e-06
0.5995,1.07275,0.407797,1.48054,0.715164,-0.172715,-5.75734e-06
0.5996,1.07247,0.408072,1.48054,0.714981,-0.17251,-5.75051e-06
0.5997,1.0722,0.408347,1.48054,0.714798,-0.172304,-5.74367e-06
0.5998,1.07192,0.408622,1.48054,0.714614,-0.172099,-5.73681e-06
0.5999,1.07165,0.408898,1.48054,0.714431,-0.171893,-5.72995e-06
0.6,1.07137,0.409174,1.48054,0.714247,-0.171687,-5.72308e-06
0.6001,1.07109,0.409449,1.48054,0.714063,-0.17148,-5.7162e-06
0.6002,1.07082,0.409725,1.48054,0.713879,-0.171274,-5.70931e-06
0.6003,1.07054,0.410001,1.48054,0.713695,-0.171067,-5.70241e-06
0.6004,1.07027,0.410277,1.48054,0.713511,-0.170859,-5.69551e-06
0.6005,1.06999,0.410554,1.48054,0.713327,-0.170652,-5.68859e-06
0.6006,1.06971,0.41083,1.48054,0.713143,-0.170444,-5.68167e-06
0.6007,1.06944,0.411106,1.48054,0.712959,-0.170236,-5.67473e-06
0.6008,1.06916,0.411382,1.48054,0.712775,-0.170028,-5.66779e-06
0.6009,1.06889,0.411658,1.48054,0.712591,-0.16982,-5.66084e-06
0.601,1.06861,0.411934,1.48054,0.712407,-0.169611,-5.65388e-06
0.6011,1.06833,0.41221,1.48054,0.712223,-0.169402,-5.64692e-06
0.6012,1.06806,0.412486,1.48054,0.712039,-0.169193,-5.63994e-06
0.6013,1.06778,0.412761,1.48054,0.711855,-0.168983,-5.63296e-06
0.6014,1.06751,0.413037,1.48054,0.711671,-0.168773,-5.62597e-06
0.6015,1.06723,0.413312,1.48054,0.711488,-0.168563,-5.61897e-06
0.6016,1.06696,0.413587,1.48054,0.711304,-0.168353,-5.61196e-06
0.6017,1.06668,0.413862,1.48054,0.711121,-0.168143,-5.60495e-06
0.6018,1.06641,0.414137,1.48054,0.710938,-0.167932,-5.59792e-06
0.6019,1.06613,0.414411,1.48054,0.710755,-0.167721,-5.59089e-06
0.602,1.06586,0.414685,1.48054,0.710573,-0.16751,-5.58386e-06
0.6021,1.06559,0.414958,1.48054,0.710391,-0.167299,-5.57681e-06
0.6022,1.06531,0.415231,1.48054,0.710208,-0.167087,-5.56976e-06
0.6023,1.06504,0.415504,1.48054,0.710027,-0.166875,-5.5627e-06
0.6024,1.06477,0.415777,1.48054,0.709845,-0.166663,-5.55563e-06
0.6025,1.0645,0.416048,1.48054,0.709664,-0.166451,-5.54856e-06
0.6026,1.06422,0.41632,1.48054,0.709483,-0.166239,-5.54147e-06
0.6027,1.06395,0.416591,1.48054,0.709302,-0.166026,-5.53439e-06
0.6028,1.06368,0.416861,1.48054,0.709122,-0.165813,-5.52729e-06
0.6029,1.06341,0.417131,1.48054,0.708942,-0.1656,-5.52019e-06
0.603,1.06314,0.417401,1.48054,0.708762,-0.165387,-5.51308e-06
0.6031,1.06287,0.417669,1.48054,0.708583,-0.165173,-5.50596e-06
0.6032,1.06261,0.417937,1.48054,0.708404,-0.16496,-5.49884e-06
0.6033,1.06234,0.418205,1.48054,0.708226,-0.164746,-5.49172e-06
0.6034,1.06207,0.418471,1.48054,0.708049,-0.164532,-5.48459e-06
0.6035,1.06181,0.418737,1.48054,0.707871,-0.164318,-5.47745e-06
0.6036,1.06154,0.419002,1.48054,0.707695,-0.164104,-5.47031e-06
0.6037,1.06128,0.419267,1.48054,0.707518,-0.163889,-5.46316e-06
0.6038,1.06101,0.41953,1.48054,0.707343,-0.163675,-5.45601e-06
0.6039,1.06075,0.419793,1.48054,0.707167,-0.16346,-5.44885e-06
0.604,1.06049,0.420055,1.48054,0.706993,-0.163245,-5.44168e-06
0.6041,1.06023,0.420316,1.48054,0.706818,-0.16303,-5.43451e-06
0.6042,1.05997,0.420577,1.48054,0.706645,-0.162815,-5.42733e-06
0.6043,1.05971,0.420836,1.48054,0.706472,-0.162599,-5.42015e-06
0.6044,1.05945,0.421095,1.48054,0.706299,-0.162383,-5.41296e-06
0.6045,1.05919,0.421353,1.48054,0.706128,-0.162168,-5.40577e-06
0.6046,1.05893,0.421609,1.48054,0.705956,-0.161952,-5.39857e-06
0.6047,1.05868,0.421865,1.48054,0.705786,-0.161735,-5.39136e-06
0.6048,1.05842,0.42212,1.48054,0.705616,-0.161519,-5.38415e-06
0.6049,1.05817,0.422374,1.48054,0.705447,-0.161303,-5.37694e-06
0.605,1.05792,0.422626,1.48054,0.705279,-0.161086,-5.36973e-06
0.6051,1.05767,0.422877,1.48054,0.705112,-0.16087,-5.36252e-06
0.6052,1.05742,0.423126,1.48054,0.704945,-0.160654,-5.35531e-06
0.6053,1.05717,0.423375,1.48054,0.70478,-0.160437,-5.34809e-06
0.6054,1.05692,0.423622,1.48054,0.704615,-0.160221,-5.34087e-06
0.6055,1.05668,0.423868,1.48054,0.704451,-0.160004,-5.33365e-06
0.6056,1.05643,0.424113,1.48054,0.704287,-0.159787,-5.32641e-06
0.6057,1.05619,0.424357,1.48054,0.704125,-0.15957,-5.31916e-06
0.6058,1.05595,0.424599,1.48054,0.703964,-0.159352,-5.31191e-06
0.6059,1.0557,0.42484,1.48054,0.703803,-0.159134,-5.30466e-06
0.606,1.05547,0.425079,1.48054,0.703643,-0.158917,-5.2974e-06
0.6061,1.05523,0.425318,1.48054,0.703484,-0.158699,-5.29013e-06
0.6062,1.05499,0.425555,1.48054,0.703326,-0.158481,-5.28287e-06
0.6063,1.05475,0.42579,1.48054,0.703169,-0.158263,-5.2756e-06
0.6064,1.05452,0.426025,1.48054,0.703013,-0.158044,-5.26832e-06
0.6065,1.05429,0.426258,1.48054,0.702858,-0.157826,-5.26105e-06
0.6066,1.05406,0.426489,1.48054,0.702703,-0.157608,-5.25377e-06
0.6067,1.05382,0.426719,1.48054,0.70255,-0.157389,-5.24648e-06
0.6068,1.0536,0.426948,1.48054,0.702397,-0.157171,-5.2392e-06
0.6069,1.05337,0.427176,1.48054,0.702246,-0.156952,-5.23191e-06
0.607,1.05314,0.427402,1.48054,0.702095,-0.156733,-5.22461e-06
0.6071,1.05292,0.427627,1.48054,0.701945,-0.156514,-5.21732e-06
0.6072,1.05269,0.42785,1.48054,0.701796,-0.156295,-5.21002e-06
0.6073,1.05247,0.428071,1.48054,0.701649,-0.156076,-5.20272e-06
0.6074,1.05225,0.428291,1.48054,0.701503,-0.155857,-5.19542e-06
0.6075,1.05204,0.428507,1.48054,0.701358,-0.155638,-5.18811e-06
0.6076,1.05182,0.428721,1.48054,0.701216,-0.155419,-5.18079e-06
0.6077,1.05161,0.428934,1.48054,0.701074,-0.155199,-5.17347e-06
0.6078,1.0514,0.429144,1.48054,0.700933,-0.154979,-5.16615e-06
0.6079,1.05119,0.429354,1.48054,0.700794,-0.154759,-5.15882e-06
0.608,1.05098,0.429561,1.48054,0.700655,-0.15454,-5.15149e-06
0.6081,1.05078,0.429767,1.48054,0.700518,-0.15432,-5.14416e-06
0.6082,1.05057,0.429972,1.48054,0.700382,-0.1541,-5.13683e-06
0.6083,1.05037,0.430175,1.48054,0.700247,-0.15388,-5.1295e-06
0.6084,1.05017,0.430376,1.48054,0.700112,-0.15366,-5.12216e-06
0.6085,1.04997,0.430576,1.48054,0.699979,-0.15344,-5.11482e-06
0.6086,1.04977,0.430774,1.48054,0.699847,-0.153219,-5.10748e-06
0.6087,1.04957,0.43097,1.48054,0.699716,-0.152999,-5.10014e-06
0.6088,1.04938,0.431164,1.48054,0.699587,-0.152779,-5.0928e-06
0.6089,1.04919,0.431355,1.48055,0.69946,-0.152559,-5.08546e-06
0.609,1.049,0.431542,1.48055,0.699335,-0.152339,-5.07813e-06
0.6091,1.04882,0.431727,1.48055,0.699212,-0.152119,-5.07079e-06
0.6092,1.04864,0.43191,1.48055,0.69909,-0.151898,-5.06345e-06
0.6093,1.04845,0.432091,1.48055,0.698969,-0.151678,-5.05612e-06
0.6094,1.04828,0.432269,1.48054,0.69885,-0.151458,-5.04878e-06
0.6095,1.0481,0.432445,1.48054,0.698733,-0.151238,-5.04144e-06
0.6096,1.04793,0.432618,1.48054,0.698617,-0.151018,-5.03411e-06
0.6097,1.04775,0.43279,1.48054,0.698503,-0.150798,-5.02676e-06
0.6098,1.04758,0.43296,1.48054,0.69839,-0.150577,-5.0194e-06
0.6099,1.04742,0.433127,1.48054,0.698278,-0.150356,-5.01204e-06
0.61,1.04725,0.433293,1.48054,0.698167,-0.150135,-5.00468e-06
0.6101,1.04709,0.433458,1.48054,0.698058,-0.149914,-4.99731e-06
0.6102,1.04692,0.43362,1.48054,0.69795,-0.149694,-4.98995e-06
0.6103,1.04676,0.433781,1.48054,0.697843,-0.149473,-4.98259e-06
0.6104,1.04661,0.433939,1.48054,0.697737,-0.149252,-4.97523e-06
0.6105,1.04645,0.434096,1.48054,0.697632,-0.149031,-4.96787e-06
0.6106,1.0463,0.434249,1.48054,0.69753,-0.148807,-4.96041e-06
0.6107,1.04615,0.434398,1.48054,0.69743,-0.148581,-4.95286e-06
0.6108,1.046,0.434546,1.48054,0.697332,-0.148354,-4.9453e-06
0.6109,1.04585,0.434692,1.48054,0.697235,-0.148128,-4.93775e-06
0.611,1.04571,0.434836,1.48054,0.697139,-0.147901,-4.9302e-06
0.6111,1.04557,0.434978,1.48054,0.697044,-0.147675,-4.92265e-06
0.6112,1.04543,0.435118,1.48054,0.696951,-0.147448,-4.9151e-06
0.6113,1.04529,0.435256,1.48054,0.696858,-0.147222,-4.90755e-06
0.6114,1.04515,0.435392,1.48054,0.696768,-0.146995,-4.9e-06
0.6115,1.04502,0.435527,1.48054,0.696678,-0.146769,-4.89246e-06
0.6116,1.04488,0.435659,1.48054,0.69659,-0.146542,-4.88491e-06
0.6117,1.04476,0.435789,1.48054,0.696503,-0.146316,-4.87736e-06
0.6118,1.04463,0.435916,1.48054,0.696418,-0.14609,-4.86981e-06
0.6119,1.0445,0.436042,1.48054,0.696334,-0.145863,-4.86227e-06
0.612,1.04438,0.436166,1.48054,0.696252,-0.145637,-4.85472e-06
0.6121,1.04426,0.436288,1.48054,0.69617,-0.145411,-4.84718e-06
0.6122,1.04414,0.436408,1.48054,0.69609,-0.145184,-4.83964e-06
0.6123,1.04402,0.436526,1.48054,0.696012,-0.144958,-4.8321e-06
0.6124,1.0439,0.436642,1.48054,0.695935,-0.144732,-4.82456e-06
0.6125,1.04379,0.436756,1.48054,0.695859,-0.144506,-4.81702e-06
0.6126,1.04368,0.436867,1.48054,0.695784,-0.14428,-4.80948e-06
0.6127,1.04357,0.436977,1.48054,0.695711,-0.144054,-4.80195e-06
0.6128,1.04346,0.437085,1.48054,0.695639,-0.143828,-4.79442e-06
0.6129,1.04335,0.437189,1.48054,0.695569,-0.143601,-4.78687e-06
0.613,1.04325,0.43729,1.48054,0.695502,-0.143375,-4.77931e-06
0.6131,1.04315,0.437389,1.48054,0.695436,-0.143148,-4.77176e-06
0.6132,1.04306,0.437487,1.48054,0.695371,-0.142921,-4.7642e-06
0.6133,1.04296,0.437583,1.48054,0.695307,-0.142695,-4.75665e-06
0.6134,1.04287,0.437676,1.48054,0.695244,-0.142468,-4.7491e-06
0.6135,1.04277,0.437768,1.48054,0.695183,-0.142242,-4.74156e-06
0.6136,1.04268,0.437858,1.48054,0.695123,-0.142016,-4.73402e-06
0.6137,1.0426,0.437946,1.48054,0.695065,-0.14179,-4.72648e-06
0.6138,1.04251,0.438031,1.48054,0.695008,-0.141564,-4.71894e-06
0.6139,1.04243,0.438115,1.48054,0.694952,-0.141338,-4.71142e-06
0.614,1.04235,0.438196,1.48054,0.694898,-0.141112,-4.70389e-06
0.6141,1.04227,0.438275,1.48054,0.694845,-0.140887,-4.69638e-06
0.6142,1.04219,0.438353,1.48054,0.694793,-0.140661,-4.68886e-06
0.6143,1.04211,0.438429,1.48054,0.694743,-0.140436,-4.68135e-06
0.6144,1.04204,0.438503,1.48054,0.694693,-0.140211,-4.67385e-06
0.6145,1.04197,0.438575,1.48054,0.694645,-0.139986,-4.66634e-06
